Date,Price,Open,High,Low,Change %,GDP,Inflation,FDI,Trade Balance,Unemployment Rate,Exchange Rate,Economic Growth
2/4/2016,1742.72,1742.72,1742.72,1742.72,-0.0025,7.11,5.51,2.33,9.26,4.35,78.455,7.11
2/3/2016,1747.11,1747.11,1747.11,1747.11,0.0005,7.11,5.51,2.33,9.26,4.35,78.34,7.11
2/2/2016,1746.17,1746.17,1746.17,1746.17,0.0096,7.11,5.51,2.33,9.26,4.35,78.405,7.11
2/1/2016,1729.63,1729.63,1729.63,1729.63,0.0061,7.11,5.51,2.33,9.26,4.35,78.405,7.11
1/31/2016,1719.15,1719.15,1719.15,1719.15,-0.0058,7.11,5.51,2.33,9.26,4.35,78.43,7.11
1/28/2016,1729.15,1729.15,1729.15,1729.15,-0.002,7.11,5.51,2.33,9.26,4.35,78.475,7.11
1/27/2016,1732.68,1732.68,1732.68,1732.68,-0.0081,7.11,5.51,2.33,9.26,4.35,78.355,7.11
1/26/2016,1746.79,1746.79,1746.79,1746.79,-0.0019,7.11,5.51,2.33,9.26,4.35,78.505,7.11
1/25/2016,1750.07,1750.07,1750.07,1750.07,-0.0002,7.11,5.51,2.33,9.26,4.35,78.385,7.11
1/24/2016,1750.43,1750.43,1750.43,1750.43,-0.0003,7.11,5.51,2.33,9.26,4.35,78.385,7.11
1/21/2016,1751.03,1751.03,1751.03,1751.03,-0.0028,7.11,5.51,2.33,9.26,4.35,78.415,7.11
1/20/2016,1755.87,1755.87,1755.87,1755.87,-0.0065,7.11,5.51,2.33,9.26,4.35,78.37,7.11
1/19/2016,1767.29,1767.29,1767.29,1767.29,0.0078,7.11,5.51,2.33,9.26,4.35,78.425,7.11
1/18/2016,1753.55,1753.55,1753.55,1753.55,-0.0001,7.11,5.51,2.33,9.26,4.35,78.385,7.11
1/17/2016,1753.72,1753.72,1753.72,1753.72,-0.0042,7.11,5.51,2.33,9.26,4.35,78.395,7.11
1/14/2016,1761.1,1761.1,1761.1,1761.1,0.0005,7.11,5.51,2.33,9.26,4.35,78.385,7.11
1/13/2016,1760.2,1760.2,1760.2,1760.2,0.0018,7.11,5.51,2.33,9.26,4.35,78.425,7.11
1/12/2016,1757.07,1757.07,1757.07,1757.07,0.0001,7.11,5.51,2.33,9.26,4.35,78.465,7.11
1/11/2016,1756.93,1756.93,1756.93,1756.93,-0.0043,7.11,5.51,2.33,9.26,4.35,78.43,7.11
1/10/2016,1764.43,1764.43,1764.43,1764.43,-0.0039,7.11,5.51,2.33,9.26,4.35,78.45,7.11
1/7/2016,1771.28,1771.28,1771.28,1771.28,-0.0021,7.11,5.51,2.33,9.26,4.35,78.425,7.11
1/6/2016,1774.99,1774.99,1774.99,1774.99,0.0062,7.11,5.51,2.33,9.26,4.35,78.445,7.11
1/5/2016,1764.07,1764.07,1764.07,1764.07,0.0043,7.11,5.51,2.33,9.26,4.35,78.365,7.11
1/4/2016,1756.56,1756.56,1756.56,1756.56,-0.0017,7.11,5.51,2.33,9.26,4.35,78.435,7.11
1/3/2016,1759.51,1759.51,1759.51,1759.51,0.0103,7.11,5.51,2.33,9.26,4.35,78.425,7.11
